707159|80059|DULOXETINA TECNIGEN 60 MG CAPSULAS DURAS GASTRORRESISTENTES EFG|60 mg|28|28 cápsulas|1|1|1
707174|64407|ZOLPIDEM SYNTHON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|10 mg|30|30 comprimidos|1|1|1
707182|65562|AZITROMICINA MYLAN 200 mg/5 ml POLVO PARA SUSPENSION ORAL EN FRASCO EFG|200 mg/5 ml|15|1 frasco de 15 ml|1|0|1
707265|65133|AMLODIPINO PHARMAGENUS 10 mg COMPRIMIDOS EFG|10 mg|30|30 comprimidos|1|0|1
707299|65134|AMLODIPINO PHARMAGENUS 5 mg COMPRIMIDOS EFG|5 mg|30|30 comprimidos|1|0|1
707372|60602|FANHDI 100 UI FVIII/120 UI FVW POR ml POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE|1.800 UI/1.500 UI|1|1 vial + 1 jeringa precargada de disolvente|0|0|1
707380|65562|AZITROMICINA MYLAN 200 mg/5 ml POLVO PARA SUSPENSION ORAL EN FRASCO EFG|200 mg/5 ml|30|1 frasco de 30 ml|1|0|1
707489|39393|SYNTOCINON 10 UI/ml SOLUCION INYECTABLE|10 UI/ml inyectable 1 ml|1|1 ampolla de 1 ml|0|0|1
707562|96015003|EPIVIR 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|300 mg|30|30 comprimidos|0|0|1
707604|64408|SOGILEN 1 mg COMPRIMIDOS|1 mg|20|20 comprimidos|0|1|1
707646|49656|ANAFRANIL 10 mg GRAGEAS|10 mg|50|50 grageas|0|1|1
707695|63230|OMEPRAZOL CINFA 20 mg CAPSULAS DURAS GASTRORRESISTENTES  EFG|20 mg|14|14 cápsulas|1|0|1
707703|63230|OMEPRAZOL CINFA 20 mg CAPSULAS DURAS GASTRORRESISTENTES  EFG|20 mg|28|28 cápsulas|1|0|1
707711|64354|RILAST TURBUHALER 80 microgramos/4,5 microgramos/INHALACION  POLVO PARA INHALACION|80 microgramos/4,5 microgramos/dosis|120|1 inhalador de 120 dosis|0|0|1
707745|64409|SOGILEN  2 mg COMPRIMIDOS|2 mg|20|20 comprimidos|0|1|1
707760|59964|AMINOPLASMAL PO 12,5% SOLUCION PARA PERFUSION|N/A (más de 3 PA)|1|1 frasco de 500 ml|0|0|1
707919|59965|AMINOPLASMAL PO 10% SOLUCION PARA PERFUSION|N/A (más de 3 PA)|1|1 frasco de 500 ml|0|0|1
707976|59970|IBERCAL SOBRES|3.750 mg|20|20 sobres|0|0|0
708040|64411|FLAVODREI 40 mg CAPSULAS DURAS|40 mg|30|30 cápsulas|0|0|1
708057|59971|IBERCAL COMPRIMIDOS EFERVESCENTES|1.852 mg|30|30 comprimidos|0|0|0
708164|62314|PRIORIX, POLVO Y DISOLVENTE EN JERINGA PRECARGADA PARA SOLUCIÓN INYECTABLE|N/A (vacuna)|1|1 vial + 1 jeringa precargada de disolvente|0|0|1
708172|62314|PRIORIX, POLVO Y DISOLVENTE EN JERINGA PRECARGADA PARA SOLUCIÓN INYECTABLE|N/A (vacuna)|10|10 viales + 10 jeringas precargadas de disolvente|0|0|1
708230|59973|IMIGRAN 6 mg INYECTABLE|6 mg|2|2 jeringas precargadas de 0,5 ml|0|1|1
708362|48018|NORMOVITE ANTIANEMICO GRAGEAS|33,9 mg/1 mg|20|20 grageas|0|0|1
708370|63671|DESMOPRESINA MEDE 0,1 mg/ml SOLUCION PARA PULVERIZACION NASAL EFG|0,1 mg/ml|5|1 frasco de 5 ml|1|0|1
708446|39501|ANEUROL 5 mg/10 mg COMPRIMIDOS RECUBIERTOS|5 mg/10 mg|20|20 comprimidos|0|1|1
708578|65565|BENIOD 30 mg COMPRIMIDOS|30 mg|28|28 comprimidos|0|0|1
708586|64730|RHINOCORT 64 microgramos SUSPENSION PARA PULVERIZACION NASAL|64 microgramos/dosis|120|1 envase pulverizador de 120 dosis|0|0|1
708651|59982|ODRIK 2 mg, CAPSULAS|2 mg|28|28 cápsulas|0|0|0
708776|63672|SOMATOSTATINA GP PHARM 3 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG|3 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
708800|64415|SIMVASTATINA CINFA 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|40 mg|28|28 comprimidos|1|0|1
708875|64417|ARKOTUX 50 mg/5 ml JARABE.|10 mg/ml|100|1 frasco de 100 ml|0|0|1
708891|64417|ARKOTUX 50 mg/5 ml JARABE.|10 mg/ml|150|1 frasco de 150 ml|0|0|1
708933|66075|ENALAPRIL TEVA-RIMAFAR 5 mg COMPRIMIDOS EFG|5 mg|10|10 comprimidos|1|0|1
708941|66075|ENALAPRIL TEVA-RIMAFAR 5 mg COMPRIMIDOS EFG|5 mg|60|60 comprimidos|1|0|1
709048|65567|AZITROMICINA GENERICOS JUVENTUS 200mg/5ml POLVO PARA SUSPENSION ORAL EN FRASCO EFG|200 mg/5 ml|15|1 frasco de 15 ml|1|0|1
709055|65567|AZITROMICINA GENERICOS JUVENTUS 200mg/5ml POLVO PARA SUSPENSION ORAL EN FRASCO EFG|200 mg/5 ml|30|1 frasco de 30 ml|1|0|1
709089|65568|AZITROMICINA GENERICOS JUVENTUS 250 mg POLVO PARA SUSPENSION ORAL EN SOBRE EFG|250 mg|6|6 sobres|1|0|1
709105|64417|ARKOTUX 50 mg/5 ml JARABE.|10 mg/ml|200|1 frasco de 200 ml|0|0|1
709154|53295|ANSIUM  CAPSULAS DURAS|5 mg/50 mg|30|30 cápsulas|0|1|1
709162|51967|ANSO POMADA RECTAL|0,1 mg/g + 20 mg/g + 10 mg/g|50|1 tubo de 50 g|0|0|1
709212|59983|ODRIK 0,5 mg, CAPSULAS|0,5 mg|28|28 cápsulas|0|0|0
709220|59984|GOPTEN 0,5 mg CAPSULAS DURAS|0,5 mg|28|28 cápsulas|0|0|1
709295|64418|AMOXICILINA/ACIDO CLAVULANICO ARDINECLAV  500/125 mg POLVO PARA SUSPENSION ORAL EN SOBRES EFG|500 mg/125 mg|12|12 sobres|1|0|1
709311|50449|ANTI-ANOREX TRIPLE|4 mg/5 ml + 500 mg/5 ml + 5 mg/5 ml|150|1 frasco de 150 ml|0|1|1
709394|63673|SINGULAIR 4 mg COMPRIMIDOS MASTICABLES|4 mg|28|28 comprimidos|0|0|1
709410|98081003|COMTAN 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|200 mg|100|100 comprimidos|0|1|1
709436|50172|ANTICATARRAL EDIGEN POLVO PARA SUSPENSION ORAL|500 mg/2,8 mg/8,21 mg|10|10 sobres|0|1|1
709451|43906|ANTICERUMEN LIADE|50 mg/ml|10|1 frasco de 10 ml|0|0|0
709477|34746|ANTIGRIETUN POMADA|N/A (más de 3 PA)|30|1 tubo de 30 g|0|0|1
709527|62280|ASPIRINA COMPLEX GRANULADO EFERVESCENTE|500 mg/2 mg/10 mg|10|10 sobres|0|0|1
709550|59985|GOPTEN 2 mg CAPSULAS DURAS|2 mg|28|28 cápsulas|0|0|1
709758|59987|SEDERGINE 500 mg COMPRIMIDOS EFERVESCENTES|500 mg|20|20 comprimidos|0|0|1
709881|62321|OSTINE COMPRIMIDOS MASTICABLES|1.250 mg/400 UI|30|30 comprimidos|0|0|1
709915|59988|MINITRAN 5 mg/24 H PARCHES TRANSDÉRMICOS|5 mg/24 h|7|7 parches|0|0|1
709931|59989|MINITRAN 10 mg/24 H PARCHES TRANSDÉRMICOS|10 mg/24 h|7|7 parches|0|0|1
709956|64425|AMOXICILINA/ACIDO CLAVULANICO ARDINECLAV 500/125 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|500 mg/125 mg|12|12 comprimidos|1|0|1
710053|62321|OSTINE COMPRIMIDOS MASTICABLES|1.250 mg/400 UI|60|60 comprimidos|0|0|1
710145|21338|APIROSERUM CLORURADO SIMPLE 0,9% SOLUCION PARA PERFUSION|0,9%|1|1 frasco de 1.000 ml (VIDRIO)|0|0|1
710186|21338|APIROSERUM CLORURADO SIMPLE 0,9% SOLUCION PARA PERFUSION|0,9%|1|1 frasco de 500 ml (VIDRIO)|0|0|1
710335|59990|MINITRAN 15 mg/24 H PARCHES TRANSDÉRMICOS|15 mg/24 h|7|7 parches|0|0|1
710343|39384|APIROSERUM GLUCOSADO ISOTONICO SOLUCION PARA PERFUSION|5%|1|1 frasco de 1.000 ml|0|0|1
710384|39384|APIROSERUM GLUCOSADO ISOTONICO SOLUCION PARA PERFUSION|5%|1|1 frasco de 500 ml|0|0|1
710491|64426|CLINDAMICINA ACCORD 150 MG/ML SOLUCION INYECTABLE EFG|900 mg |1|1 ampolla de 6 ml|1|0|1
710764|59993|NIPENT 10 mg POLVO PARA SOLUCION INYECTABLE O PARA PERFUSION|10 mg|1|1 vial|0|1|1
710772|59994|INDAPAMIDA MYLAN 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|2,5 mg|30|30 comprimidos|1|0|1
710913|02205001|LUMIGAN 0,3 mg/ml, COLIRIO EN SOLUCION|0,3 mg/ml|3|1 frasco de 3 ml|0|0|1
710921|62323|TICLOPIDINA  NORMON 250 mg COMPRIMIDOS RECUBIERTOS EFG|250 mg|20|20 comprimidos|1|0|1
711168|15734|ARGENPAL 50 mg BARRA CUTANEA|50 mg|10|10 barras|0|0|1
711242|63283|CIPROFLOXACINO MABO 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|250 mg|10|10 comprimidos|1|0|1
711259|63283|CIPROFLOXACINO MABO 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|250 mg|20|20 comprimidos|1|0|1
711341|63284|CIPROFLOXACINO MABO 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|500 mg|10|10 comprimidos|1|0|1
711358|63284|CIPROFLOXACINO MABO 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|500 mg|20|20 comprimidos|1|0|1
711374|64057|ACTIQ 400 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|400 microgramos|15|15 comprimidos|0|1|1
711390|64060|ACTIQ 1200 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|1.200 microgramos|6|6 comprimidos|0|1|1
711408|64060|ACTIQ 1200 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|1.200 microgramos|15|15 comprimidos|0|1|1
711424|65574|RELESTAT 0,5 mg/ml COLIRIO EN SOLUCION|0,5 mg/ml|5|1 frasco de 5 ml|0|0|1
711457|38334|ARTANE 2 mg|2 mg|25|25 comprimidos|0|1|0
711531|64059|ACTIQ 800 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|800 microgramos|15|15 comprimidos|0|1|1
711549|65575|UBISTESIN 1/100 000  40 mg/ml + 10 microgramos/ml SOLUCION INYECTABLE|40 mg/ml + 10 microgramos/ml inyectable 1,8 ml|50|50 cartuchos de 1,7 ml|0|0|1
711614|63282|CIPROFLOXACINO MABO 750 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG|750 mg|10|10 comprimidos|1|0|1
711630|64058|ACTIQ 600 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|600 microgramos|15|15 comprimidos|0|1|1
711689|65576|UBISTESIN 1/200 000 40 mg/ml + 5 microgramos/ml SOLUCION INYECTABLE|40 mg/ml + 5 microgramos/ml inyectable 1,8 ml|50|50 cartuchos de 1,7 ml|0|0|1
711713|43857|ARTRINOVO Debil supositorios|50 mg|12|12 supositorios|0|0|0
711721|64061|ACTIQ 1600 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|1.600 microgramos|15|15 comprimidos|0|1|1
711754|64056|ACTIQ 200 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO|200 microgramos|15|15 comprimidos|0|1|1
711762|42582|ARTRINOVO CAPSULAS|25 mg|100|100 cápsulas|0|0|0
711770|42582|ARTRINOVO CAPSULAS|25 mg|30|30 cápsulas|0|0|0
711796|59999|DERMOSEPTIC SOLUCION|20 mg/ml|30|1 frasco de 30 ml|0|0|0
711853|65140|ALFAPROST 2 mg COMPRIMIDOS|2 mg|15|15 comprimidos|0|0|1
711879|64428|ALPRAZOLAM TARBIS 0,25 mg COMPRIMIDOS EFG|0,25 mg|30|30 comprimidos|1|1|1
711887|60000|DERMOSEPTIC GEL|20 mg/g|100|1 tubo de 100 g|0|0|0
711895|60001|DERMOSEPTIC POLVO|20 mg/g|30|1 frasco de 30 g|0|0|0
712034|62326|VOLTAREN 1 mg/ml COLIRIO EN SOLUCION EN ENVASES UNIDOSIS|1 mg/ml|10|10 envases unidosis de 0,3 ml|0|0|1
712042|62329|COLEMIN FORTE 40 mg COMPRIMIDOS|40 mg|28|28 comprimidos|0|0|1
712059|62330|PANTOK FORTE 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|40 mg|28|28 comprimidos|0|0|1
712067|60004|INNOHEP 10.000 UI ANTI-XA/ml SOLUCION INYECTABLE EN JERINGAS|2.500 UI|2|2 jeringas precargadas de 0,25 ml|0|0|1
712075|96005005|CELLCEPT, 500 mg, POLVO PARA CONCENTRADO PARA SOL. PARA PERFUSION|500 mg|4|4 viales|0|0|1
712109|64429|ALPRAZOLAM TARBIS 0,5 mg, COMPRIMIDOS EFG|0,5 mg|30|30 comprimidos|1|1|1
712117|64430|ALPRAZOLAM TARBIS 1 mg, COMPRIMIDOS EFG|1 mg|30|30 comprimidos|1|1|1
712133|64431|ALPRAZOLAM TARBIS  2 mg COMPRIMIDOS EFG|2 mg|30|30 comprimidos|1|1|1
712141|64431|ALPRAZOLAM TARBIS  2 mg COMPRIMIDOS EFG|2 mg|50|50 comprimidos|1|1|1
712174|65141|ALFAPROST 5 mg COMPRIMIDOS|5 mg|28|28 comprimidos|0|0|1
712208|60005|DILACLAN 90 mg CÁPSULAS DE LIBERACIÓN PROLONGADA|90 mg|30|30 cápsulas|0|0|1
712224|61803|KYTRIL 1mg/1ml SOLUCION INYECTABLE|1 mg|5|5 ampollas de 1 ml|0|0|1
712232|61214|CLINIMIX N9G20E SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
712265|32727|SOLUCION GLUCOSADA 4,8% FRESENIUS KABI|4,8%|1|1 frasco de 250 ml conteniendo 100 ml|0|0|1
712273|32864|ALDOCUMAR 10 mg COMPRIMIDOS|10 mg|40|40 comprimidos|0|0|1
712323|61218|CLINIMIX N14G30E SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
712364|64432|CIPROACTIN 250 mg COMPRIMIDOS RECUBIERTOS|250 mg|10|10 comprimidos|0|0|1
712398|62446|ATENOLOL ALTER 50 mg COMPRIMIDOS EFG|50 mg|60|60 comprimidos|1|0|1
712406|61211|CLINIMIX N9G15E SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
712430|64432|CIPROACTIN 250 mg COMPRIMIDOS RECUBIERTOS|250 mg|20|20 comprimidos|0|0|1
712448|61212|CLINIMIX N12G20 SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
712471|64433|CIPROACTIN 750 mg COMPRIMIDOS RECUBIERTOS|750 mg|10|10 comprimidos|0|0|1
712620|64434|CIPROACTIN 500 mg COMPRIMIDOS RECUBIERTOS|500 mg|10|10 comprimidos|0|0|1
712679|64434|CIPROACTIN 500 mg COMPRIMIDOS RECUBIERTOS|500 mg|20|20 comprimidos|0|0|1
712729|51347|ASPIRINA C 400 mg/240 mg COMPRIMIDOS EFERVESCENTES|400 mg/240 mg|10|10 comprimidos|0|0|1
712786|2011|ASPIRINA 500 mg COMPRIMIDOS|500 mg|20|20 comprimidos|0|0|1
712877|61215|CLINIMIX N12G20E SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
712968|61217|CLINIMIX N14G30 SOLUCION PARA PERFUSION|N/A (más de 3 PA)|4|4 bolsas de 2.000 ml (SOBREBOLSA TRANSPARENTE SELLADO VERTICAL)|0|0|1
713032|26308|ATARAX 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|25 mg|25|25 comprimidos|0|1|1
713073|36189|ATEPODIN100 mg POLVO Y DISOLVENTE PARA SOLUCION  INYECTABLE|100 mg|1|1 vial + 1 ampolla de disolvente|0|0|1
713115|64436|SEROQUEL 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|300 mg|60|60 comprimidos|0|1|1
713255|64437|LOVASTATINA NORMON 20 mg COMPRIMIDOS EFG|20 mg|28|28 comprimidos|1|0|1
713271|64438|LOVASTATINA NORMON 40 mg COMPRIMIDOS EFG|40 mg|28|28 comprimidos|1|0|1
713297|43064|ATROPINA AMPOLLAS|1 mg |1|1 ampolla de 1 ml|1|1|1
713438|65147|PIREXIN 20 mg/ml SUSPENSION ORAL|20 mg/ml|200|1 frasco de 200 ml|0|0|1
713479|934887|AUXINA A+E FUERTE CÁPSULAS BLANDAS|50.000 UI/100 mg|20|20 cápsulas|0|0|1
713487|8399|AUXINA A+E CAPSULAS BLANDAS|5.000 UI/10 mg|20|20 cápsulas|0|0|1
713560|64441|EZOR GOTAS ORALES EN SOLUCION|7,5 mg/ml|25|1 frasco de 25 ml|0|0|1
713628|64442|DICLOFENACO  NORMON 50 mg COMPRIMIDOS DISPERSABLES EFG|50 mg|20|20 comprimidos|1|0|1
713636|57397|ATENOLOL ALTER 100 mg COMPRIMIDOS EFG|100 mg|30|30 comprimidos|1|0|1
713735|7293|AVRIL|N/A (más de 3 PA)|50|1 tubo de 50 g|0|0|0
713792|65148|CONCERTA 18 mg COMPRIMIDOS DE LIBERACION PROLONGADA|18 mg|30|30 comprimidos|0|1|1
713818|35027|AZOL POLVO|1.000 mg/g|5|1 tarro de 5 g|0|0|0
713883|64443|FLUOXETINA RATIOPHARM 20 mg COMPRIMIDOS DISPERSABLES EFG|20 mg|14|14 comprimidos|1|1|1
713917|64443|FLUOXETINA RATIOPHARM 20 mg COMPRIMIDOS DISPERSABLES EFG|20 mg|28|28 comprimidos|1|1|1
714014|65149|ZALDIAR 37,5 mg/325 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|37,5 mg/325 mg|20|20 comprimidos|0|1|1
714030|52015|CLAMOXYL 250 mg/5 ml POLVO PARA SUSPENSIÓN ORAL EN FRASCO|250 mg/5 ml|120|1 frasco de 120 ml|0|0|1
714048|65149|ZALDIAR 37,5 mg/325 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|37,5 mg/325 mg|60|60 comprimidos|0|1|1
714147|58840|CLAMOXYL 500 mg POLVO PARA SUSPENSIÓN ORAL EN SOBRE|500 mg|24|24 sobres|0|0|1
714154|47949|BACTOPUMON|80 mg/ml + 16 mg/ml + 0,4 mg/ml|100|1 frasco de 100 ml|0|0|0
714220|61382|TAUTOSS 6mg/ml JARABE|6 mg/ml|200|1 frasco de 200 ml|0|0|1
714337|61297|DIPRIVAN  2%, JERINGA PRECARGADA|20 mg/ml inyectable 50 ml|1|1 jeringa precargada de 50 ml|0|1|1
714436|46733|TUSCALMAN 3 mg/ml JARABE|3 mg/ml|150|1 frasco de 150 ml|0|0|1
714477|65583|ANGELIQ 1 mg/2 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|2 mg/1 mg|28|28 comprimidos|0|0|1
714485|64316|FLUCONAZOL COMBINO PHARM 2 mg/ml SOLUCION PARA PERFUSION INTRAVENOSA EFG|100 mg |1|1 vial de 50 ml|1|0|0
714493|63675|LAMICOSIL 10 mg/g CREMA|10 mg/g|30|1 tubo de 30 g|0|0|1
714543|6147|CALLICIDA BALSAMO ORIENTAL SOLUCION|90 microgramos/ml|10|1 frasco de 10 ml|0|0|0
714592|65583|ANGELIQ 1 mg/2 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|2 mg/1 mg|84|84 (3 x 28) comprimidos|0|0|1
714766|65584|NICOTINELL COOL MINT 4 mg CHICLE MEDICAMENTOSO|4 mg|96|96 chicles|0|0|1
714865|64448|CEPARIDIN 50 mg CAPSULAS EFG|50 mg|20|20 cápsulas|1|1|1
714915|57720|CEFOTAXIMA NORMON 1 g POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV EFG|1.000 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
714923|57721|CEFOTAXIMA NORMON 1000 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG|1.000 mg|1|1 vial + 1 ampolla de disolvente|1|1|1
714949|57722|CEFOTAXIMA NORMON 500 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV EFG|500 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
714956|57723|CEFOTAXIMA NORMON 250 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV EFG|250 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
715003|60013|CEPRANDAL 20 mg CAPSULAS DURAS GASTRORRESISTENTES|20 mg|56|56 cápsulas|0|0|1
715086|59440|TONOCALTIN 200 UI SOLUCION PARA PULVERIZACION NASAL|200 UI/dosis|28|1 envase pulverizador de 28 dosis|0|0|1
715128|65163|ZOMIG 5 mg SOLUCION PARA PULVERIZACION NASAL|5 mg|2|2 envases pulverizadores unidosis de 0,1 ml|0|1|1
715193|51404|BECLO-ASMA 50 microgramos/pulsacion SUSPENSION PARA INHALACION EN ENVASE A PRESION|50 microgramos/dosis|200|1 inhalador de 200 dosis|0|0|0
715219|52810|BECOTIDE 50 microgramos/inhalación SOLUCION PARA INHALACION EN ENVASE A PRESION|50 microgramos/dosis|200|1 cartucho de 200 dosis|0|0|1
715227|40869|BECOZYME C FORTE|N/A (más de 3 PA)|30|30 comprimidos|0|0|0
715292|64448|CEPARIDIN 50 mg CAPSULAS EFG|50 mg|60|60 cápsulas|1|1|1
715326|65586|NICOTINELL FRUIT 4 mg CHICLE MEDICAMENTOSO|4 mg|96|96 chicles|0|0|1
715334|61654|ZARATOR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|10 mg|28|28 comprimidos|0|0|1
715342|62335|AMOXICILINA PENSA 500 mg CAPSULAS EFG|500 mg|12|12 cápsulas|1|0|1
715367|65587|NICOTINELL FRUIT 2 mg CHICLE MEDICAMENTOSO|2 mg|24|24 chicles|0|0|1
715383|62336|AMOXICILINA PENSA 750 mg COMPRIMIDOS RECUBIERTOS EFG|750 mg|12|12 comprimidos|1|0|1
715409|62337|AMOXICILINA PENSA 1 g COMPRIMIDOS RECUBIERTOS EFG|1.000 mg|12|12 comprimidos|1|0|1
715425|65587|NICOTINELL FRUIT 2 mg CHICLE MEDICAMENTOSO|2 mg|96|96 chicles|0|0|1
715540|64452|KALPRESS 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|160 mg|28|28 comprimidos|0|0|1
715557|63516|RANITIDINA KERN PHARMA 150 mg COMPRIMIDOS EFG|150 mg|28|28 comprimidos|1|0|1
715573|64453|KALPRESS 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|80 mg|28|28 comprimidos|0|0|1
715581|64454|DIOVAN 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|80 mg|28|28 comprimidos|0|0|1
715631|64456|LORATADINA DAVUR 10 mg COMPRIMIDOS EFG|10 mg|20|20 comprimidos|1|0|1
715649|62339|AMOXICILINA SANDOZ 750 mg COMPRIMIDOS RECUBIERTOS EFG|750 mg|12|12 comprimidos|1|0|1
715672|63515|RANITIDINA KERN PHARMA 300 mg COMPRIMIDOS EFG|300 mg|28|28 comprimidos|1|0|1
715680|63323|LOVASTATINA KERN PHARMA 40 mg COMPRIMIDOS EFG|40 mg|28|28 comprimidos|1|0|1
715698|63322|LOVASTATINA KERN PHARMA 20 mg COMPRIMIDOS EFG|20 mg|28|28 comprimidos|1|0|1
715722|60014|ACALKA 1080 mg COMPRIMIDOS DE LIBERACION PROLONGADA|1.080 mg|100|100 comprimidos|0|0|1
715730|60015|CARRELDON RETARD 120 mg CAPSULAS DURAS DE LIBERACION PROLONGADA|120 mg|40|40 cápsulas|0|0|1
715979|39694|BENEXOL B1-B6-B12 COMPRIMIDOS RECUBIERTOS CON PELICULA|250 mg/250 mg/0,1 mg|30|30 comprimidos|0|0|1
716084|61492|ATENOLOL NORMON 50 mg COMPRIMIDOS RECUBIERTOS EFG|50 mg|30|30 comprimidos|1|0|1
716142|63407|FLUOXETINA KERN PHARMA 20 mg CAPSULAS DURAS EFG|20 mg|28|28 cápsulas|1|1|1
716159|63278|ALPRAZOLAM KERN PHARMA 1 mg COMPRIMIDOS EFG|1 mg|30|30 comprimidos|1|1|1
716167|63280|ALPRAZOLAM KERN PHARMA 0,5 mg COMPRIMIDOS EFG|0,5 mg|30|30 comprimidos|1|1|1
716175|63279|ALPRAZOLAM KERN PHARMA 0,25 mg COMPRIMIDOS EFG|0,25 mg|30|30 comprimidos|1|1|1
716266|53848|BENZETACIL 600.000|600.000 UI|1|1 vial + 1 ampolla de disolvente|0|0|0
716324|60210|TAXOL 6 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION|6 mg/ml inyectable 16,7 ml|1|1 vial de 16,7 ml|0|0|1
716415|61492|ATENOLOL NORMON 50 mg COMPRIMIDOS RECUBIERTOS EFG|50 mg|60|60 comprimidos|1|0|1
716480|64459|INFLEXAL V SUSPENSION INYECTABLE|N/A (vacuna)|1|1 jeringa precargada de 0,5 ml|0|0|1
716597|62340|AMOXICILINA SANDOZ 1 g COMPRIMIDOS RECUBIERTOS EFG|1.000 mg|12|12 comprimidos|1|0|1
716696|64460|ALOPURINOL KERN PHARMA 100 mg COMPRIMIDOS EFG|100 mg|100|100 comprimidos|1|0|1
716720|936340|BETADINE SOLUCION DERMICA|100 mg/ml|500|1 frasco de 500 ml|0|0|0
716738|61493|ATENOLOL NORMON 100 mg COMPRIMIDOS RECUBIERTOS EFG|100 mg|30|30 comprimidos|1|0|1
716753|47120|BETADINE  7,5% SCRUB SOLUCION JABONOSA|75 mg/ml|500|1 frasco de 500 ml|0|0|0
716837|63728|TERAZOSINA KERN PHARMA 5 mg COMPRIMIDOS EFG|5 mg|30|30 comprimidos|1|0|1
716845|61493|ATENOLOL NORMON 100 mg COMPRIMIDOS RECUBIERTOS EFG|100 mg|60|60 comprimidos|1|0|1
716860|63920|TRAMADOL KERN PHARMA 50 mg, CAPSULAS EFG|50 mg|60|60 cápsulas|1|1|1
716886|61716|CARDYL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA|10 mg|28|28 comprimidos|0|0|1
716894|55596|COLESTID 5 g GRANULADO PARA SUSPENSION ORAL|5 g|30|30 sobres|0|0|0
717009|40576|BETNOVATE 1 mg/g CREMA|1 mg/g|15|1 tubo de 15 g|0|0|1
717017|40576|BETNOVATE 1 mg/g CREMA|1 mg/g|30|1 tubo de 30 g|0|0|1
717140|64461|ALOPURINOL KERN PHARMA 300 mg COMPRIMIDOS EFG|300 mg|30|30 comprimidos|1|0|1
717199|64462|CRISOMET 100 mg COMPRIMIDOS MASTICABLES/DISPERSABLES|100 mg|56|56 comprimidos|0|1|1
717207|62343|CEFTRIAXONA ACCORD 1g IM EFG|1.000 mg|1|1 vial + 1 ampolla de disolvente|1|0|1
